Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
5379,G_EXT,5473,2023-12-31 19:49:00,thời khóa biểu của em trên elearning đã có môn bắt_buộc rồi ạ thế_thì em có nên đăng_ký thêm môn không ạ em có_thể hủy_bớt môn bắt_buộc không anh_chị cho em hỏi lịch nộp học_phí là khi nào ạ em năm ạ em cảm_ơn,6,7,0,7,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
5380,G_EXT,5474,2023-12-30 15:46:00,anh_chị ơi có ai có tài_liệu trắc_nghiệm ôn quản_trị học không ạ có_thể cho em xin không ạ,3,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5381,G_EXT,5475,2023-12-30 15:46:00,em xin chào anhchị ạ anhchị cho em hỏi một_số câu mà em thắc_mắc mãi vẫn chưa biết được ạ học_phần ielts hay preintermediate là những học_phần bắt_buộc ạ do em thấy mấy anhchị năm đều đã học cái này và em đã pass bằng toeic vậy em có cần học những học_phần này không ạ học_phần gdtc là nhà_trường mình chia theo môn như thế_nào ạ do em chỉ thấy gdtc em xin cảm_ơn mấy anhchị rất nhiều ạ,7,9,0,5,0,4,0,0,0,Hỏi-đáp,Chính sách đào tạo
5382,G_EXT,5476,2023-12-29 13:04:00,tết dương năm nay con có về không khi con trả_lời con về ạ cha_mẹ sẽ mừng biết_bao_mua đồ để thiết đãi đứa con lâu ngày sống xa nhà lúc con đi thì cứ nhét rất nhiều đồ theo balo chỉ sợ trong đà_nẵng nó thiếu nhưng về nhiều quá có khi chính ông_bà lại bảo về gì mà về nhiều thế cứ trêu muốn đá con vào lại đà_nẵng nhưng nếu con vào thật gia_đình sẽ buồn lắm còn nếu con không về được thì thường_trực lúc tám giờ tối hàng ngày sẽ là tiếng mẹ hỏi_han rồi xa_xa vọng tiếng ông_bà tiếng cha bảo thiếu_gì thì mang vào cho nó rồi mẹ lại hỏi tuần này con về không giấu sâu trong đó là mong_muốn câu trả_lời hai từ có ạ nhà là thế đấy tuần nào cũng về nhưng vẫn không khỏi nhớ nhớ hương_vị và hơi ấm mà trong này chẳng_thể có được nay thứ sáu rồi ừa thi xong nay là được về nhà rồi sinh_viên due ơi các bạn đã về nhà chưa,10,69,0,22,2,41,4,0,0,Tâm sự tình cảm,
5383,G_Z49,5477,2024-03-14 16:00:00,bật_mí bí_mật a toán ứng_dụng xuất_phát sớm từ đầu kỳ thôi nào hi due z bạn loay_hoay giải những bài_toán phức_tạp bạn thiếu kiến_thức và kỹ_năng để áp_dụng công_thức vào bài_toán thực_tế bạn muốn nâng cao_điểm số môn toán để đạt được mục_tiêu học_tập của mình và lại là mình minh anh mentor toán ứng_dụng đây khóa học online toán ứng_dụng tại hocvienzeduvn chính là giải_pháp dành cho bạn môn_học này được chia làm chương lớn và khối_lượng kiến_thức khá khổng_lồ nếu_như chúng_ta tìm_hiểu chuyên_sâu mới chỉ ở đầu kỳ nên mình sẽ nói sơ qua về chương đầu nhé chương chúng_ta sẽ làm_quen với ma_trận cũng là lúc mà các bạn sinh_viên hoảng_sợ và loay_hoay với nó mặc_dù cuối kỳ chúng_ta sẽ không gặp ma_trận đâu nhưng nó lại là cơ_sở để các bạn học chương và chương và đây cũng là bài_toán lớn các bạn chắc_chắn sẽ gặp trong thi cuối kỳ về format thi giữa kỳ và cuối kỳ giữa kỳ chủ_yếu là tuy_nhiên thi giữa kỳ còn tùy thuộc vào từng thầy cô và không có form đề cụ_thể cuối kỳ có câu hỏi bao_quát các nội_dung đã học theo form đề cụ_thể để biết chi_tiết hơn các bạn có_thể vào hocvienzeduvn và xem video đầu_tiên của mình nhé về với team của mình các bạn sẽ tối_ưu_hóa được thời_gian mà các bạn phải dành cho môn toán vì_sao ư vì khóa học của mình sẽ bám sát vào những nội_dung thi cuối kỳ chỉ nhấn_mạnh vào nội_dung trọng_tâm và chắc_chắn ra thi chỉ ra phần_nào được phép bỏ không cần phải học cho các bạn nè quá là khỏe lun ở đây mình gửi file cho các bạn ôn đầu kỳ nhé nếu có bạn nào quan_tâm thì về ngay team của mình nhé hiện_tại giá khóa học toán ứng_dụng của mình đang giảm xuống chỉ còn tới cuối tuần này nha link khóa học của mình đây nha ở khóa trước của mình đã có rất nhiều bạn học_viên đạt điểm_cao môn toán ứng_dụng bên cạnh giải_đáp những thắc_mắc về môn toán mình cũng chia_sẻ cho những bạn học_viên ib mình về các vấn_đề khác liên_quan đến học_tập rèn_luyện và thậm_chí là cả tài_liệu những môn_học khác nữa nè,7,19,2,7,0,10,0,0,0,Chia sẻ kiến thức,
5384,G_Z49,5478,2024-03-13 18:04:00,lơ_là ngay từ đầu kỳ đừng để bản_thân hối_hận hello các bạn lại là mình đây mentor vi_mô hồng nguyên mới_đây mà các bạn đã chuẩn_bị bước sang kỳ liệu các bạn đã quen với cách học trên đại_học hay chưa tuy_nhiên các bạn cũng đừng quá lo_lắng nếu chưa thể theo kịp nhé vì ở đây đã có chúng_mình đội_ngũ mentor của hi due z đầu_tiên môn_học này gồm chương từ tổng_quan về kinh_tế_học tới thị_trường độc_quyền tuy_nhiên hiện_tại đầu kỳ nên chị sẽ phân_tích trước chương đầu vì đó là những nền_tảng kiến_thức để xây_dựng kiến_thức cho những chương học sau cụ_thể hơn ngoài_ra các chương đầu có kiến_thức liên_quan đến cung_cầu những khái_niệm đặc_điểm cũng như cách vận_hành của đường cung_cầu còn xuất_hiện của những công_thức tính_toán về các độ co_giãn của cầu một phần là giúp những chương sau tiếp_thu tốt hơn nhưng cũng một phần là những phần nội_dung quan_trọng trong giữa kỳ và cuối kỳ đối_với vi_mô các bạn sẽ thi bằng_trắc_nghiệm giữa kỳ chương cuối kỳ chương và chương cuối sẽ chiếm nhiều trong bài thi tài_liệu ngay từ những ngày đầu đã giúp mình học tốt hơn vi_mô các bạn tham_khảo nhé nếu muốn có những con điểm_cao thì đồng_nghĩa sự_cố_gắng của các bạn phải rất nhiều nếu tự học chưa thực_sự hữu_dụng thì đến với khóa học vi_mô của mình nhé khóa học hiện_tại chỉ còn đến hết cuối tuần này thôi nhé nếu các bạn muốn thì nhanh tay đăng_ký thôi nào link khóa học của mình đây,4,42,1,17,0,24,0,0,0,Chia sẻ kiến thức,
5385,G_Z49,5479,2024-03-12 16:00:00,chào các bạn lại là mình mai hải_đăng đây đầu kỳ là thời_điểm quan_trọng để ôn các câu sẽ có trong đề thi lý_do là vì chương đầu của kinh_tế vĩ_mô đặc_biệt là việc hiểu khái_niệm đặc_biệt là gdp và các thành_phần của nó chính là chìa khóa giúp các bạn nắm_bắt các chương sau mà nó cũng chính là những nội_dung quan_trọng trong thi giữa kỳ và cả cuối kỳ để thuận_tiện cho việc ôn_tập mình gửi bạn file đồng_thời mình cũng khoe học_viên của mình đã được a vĩ_mô kỳ trước kèm bảng điểm mình mới chỉ liên_hệ bạn mà đã có bạn a và bạn b rồi nếu bạn có nhu_cầu a vĩ_mô thì tham_gia ngay vào team vĩ_mô của mình hiện_tại giá khóa học vĩ_mô của mình đang giảm xuống chỉ còn tới cuối tuần này link khóa học của mình,2,40,0,23,0,17,0,0,0,Mua bán tài liệu,
5386,G_Z49,5480,2024-03-12 10:56:00,lộ_trình tới tiệm in hi due z hi due z hello cả nhà để thuận_tiện cho việc đi từ bãi đổ xe đến tiệm in không bị lạc lối thì tiệm xin giới_thiệu các bạn máy_bay nhỏ do cơ_trưởng hi due z điều_khiển,3,30,0,23,0,7,0,0,0,Tuyển dụng,
5387,G_Z49,5481,2024-03-11 19:21:00,học_phần giáo_dục quốc_phòng an_ninh hi due z tiệm gửi nội_dung trắc_nghiệm học_phần cho các bạn thi gdqp đợt này mai_mốt hoặc đợt tiếp trong tháng sau nhé drivegooglecom tài_liệu gdqp học_phần google drive,0,34,0,23,0,9,1,1,0,Chia sẻ kiến thức,
5388,G_Z49,5482,2024-03-10 21:03:00,chúng_tôi có x tiệm in hieu due z hi due z hello các bạn là tôi thành_viên mới của ngôi nhà_chung hieu due z dù chỉ mới ngày tuổi nhưng thật may_mắn tôi nhận được rất nhiều tình_yêu_thương từ các bạn có_thể phần_lớn các bạn biết về tôi rồi nhưng để hiểu hơn về tôi thì xem ngay ảnh dưới đây nhé group full rồi tôi gửi group zalo của bọn tôi,1,30,0,15,0,15,0,0,0,Ngày lễ,
5389,G_Z49,5483,2024-03-10 10:14:00,dự_kiến cổng_chào trường quốc_phòng an_ninh sẽ hoàn_thành khi kỳ quân_sự của khóa kết_thúc,21,237,136,50,39,10,1,1,0,Hỏi-đáp,Khác
5390,G_Z49,5484,2024-03-09 16:43:00,cuối tuần rồi bạn cứ như vậy tiệm thích lắm,0,13,1,9,0,3,0,0,0,Chia sẻ trải nghiệm,
5391,G_Z49,5485,2024-03-07 10:56:00,giáo_dục quốc_phòng an_ninh hi due z tiệm gửi file kiểm_tra đợt môn này cho các bạn vừa đi quân_sự về nhé chúc các bạn học tốt drivegooglecom giáo_dục quốc_phòng an_ninh phần tiệm in hi due z google drive,2,68,0,54,0,14,0,0,0,Chia sẻ kiến thức,
5392,G_Z49,5486,2024-03-06 18:03:00,đi quân_sự vui lắm nhưng sao nhìn rệu_rạo quá vậy các bạn,13,75,29,33,10,2,1,0,0,Sự kiện trường,
5393,G_Z49,5487,2024-03-06 00:14:00,tưởng mới mở tiệm in là sập group hi due z luôn rồi hóa ra trốn việt_nam trốn việt_nam à,5,39,27,10,1,1,0,0,0,Ngày lễ,
5394,G_Z49,5488,2024-03-05 18:14:00,đi quân_sự lịch học sẽ tăng_cường vậy làm gì để vượt ải quân_sự lại là mình mentor mai hải_đăng đây như các bạn đã biết kỳ này mình có lịch đi quân_sự do đó lịch học sẽ tăng_cường chỉ còn tuần đồng_nghĩa với việc các bạn sẽ học dồn nhiều hơn thậm_chí có một_số bạn phải học tiết một ngày hoặc thậm_chí tiết do đó khối_lượng học của các bạn vừa dày vừa áp_lực hơn vì_vậy với vai_trò là sinh_viên năm mentor vĩ_mô tại hi due z mình sẽ chia_sẻ cho các bạn vũ_khí tối_thượng để các bạn vượt qua khó_khăn này mặc_dù mình phải làm công_việc mentor chạy deadline đi thực_hành làm thêm đồng_thời vẫn tập thể_thao và học bài trên lớp nhưng mình vẫn có_thể cân_bằng được thời_gian trong ngày tất_cả là nhờ kỹ_thuật quản_lý thời_gian của mai hải_đăng đặc_biệt_hiệu_quả với người lười như mình,4,50,1,26,0,22,1,0,0,Chia sẻ kiến thức,
5395,G_Z49,5489,2024-03-05 14:24:00,khi bạn còn đang nằm trên giường bật quạt hay đơn_giản là tận_hưởng điều hòa trong lớp_học thì hãy trân_trọng điều đó vì nhìn các bạn quân_nhân đang đi quân_sự kìa,53,359,96,127,122,12,0,1,1,Chia sẻ trải nghiệm,
5396,G_Z49,5490,2024-03-04 14:36:00,cập_nhật đợt vào lúc này chuẩn_bị tiền skincare bao năm trôi theo kỳ quân_sự hết,1,61,18,26,17,0,0,0,0,Chia sẻ trải nghiệm,
5397,G_Z49,5491,2024-03-04 10:09:00,cảm_ơn các bạn dù mới mở tiệm được vài tiếng đã tấp_nập đơn online và trực_tiếp tiệm sẽ cố_gắng hết_sức để phục_vụ mọi người,2,34,0,18,0,16,0,0,0,Khác,
5398,G_Z49,5492,2024-03-03 10:56:00,biết ông chúng không chúng gì chúng_mình sẽ khai_trương vào thứ ngày_mai nhé link group zalo tiệm mình ở đây cần gì ib nha,7,31,0,7,0,24,0,0,0,Khác,
5399,G_Z49,5493,2024-03-02 20:08:00,một đi quân_sự ha hi due z này đợt ơi mọi thứ đã chuẩn_bị như thế_nào rồi đồ_đạc vật_chất và tinh_thần đã đâu vào đó chưa nhưng mà có xong rồi thì đừng chủ_quan không đọc bài viết của tiệm nhé khác với mọi khi năm nay các bạn sẽ khởi_đầu chặng đường quân_sự của mình ngay sau khi ăn tết đây sẽ là chuỗi ngày đáng quý trong suốt quãng đường_sinh_viên các bạn sẽ khó_lòng nào quên được một môi_trường quy_củ rất thật của chú bộ_đội một ngày với những vòng lặp quen_thuộc kéo_dài gần tuần nhưng không hề chán_ngán sẽ có chút háo_hức vì sắp_sửa được trải nghiệm những điều mới sẽ có chút lo_lắng không biết đem đồ_đạc bao_nhiêu là đủ và sẽ có chút hồi_hộp vì không biết ở trên đó có hòa_nhập được với mọi người hay không vài ngày nữa thôi các bạn sẽ có_thể trải nghiệm kỳ nghỉ_dưỡng có một không hai duy_nhất kéo_dài ngày này dẫu có thế_nào đi_nữa vui hay buồn hay chỉ là một trạng_thái_bình_thường mới thì các bạn hãy tạm gác hết những âu_lo bộn_bề cuộc_sống lẫn bộ_não nghĩ nhiều để tận_hưởng hết_mình những ngày_tháng quân_sự này nhé chúc các bạn sẽ có những trải nghiệm tuyệt_vời khó phai ở khu đô_thị đại_học đà_nẵng học xong nhớ ghé tiệm nhaaaaa thứ tiệm khai_trương rồi đó group zalo tiệm nè cần gì cứ nhắn nha teamhiduez designer tuyen ly na thao,33,149,0,104,0,45,0,0,0,Tâm sự tình cảm,
5400,G_Z49,5494,2024-02-28 10:00:00,dù chưa khai_trương nhưng tiệm đã nhận được rất nhiều tình_yêu_thương của mọi người sớm thôi chúng_ta sẽ gặp nhau trong vài ngày nữa nhé tiệm in hi due z tài_liệu xịn lại còn nhiều tiện_ích tiệm vẫn đang nhận đơn online các bạn nhé ib liền nào,0,30,0,18,0,12,0,0,0,Tâm sự tình cảm,
5402,G_Z49,5497,2024-02-26 10:18:00,quên xuân ca và quỳnh như đi đây mới là xu_hướng cho các đôi bạn thân ps uyên nhi lê,73,266,57,139,24,42,3,1,0,Tâm sự tình cảm,
5403,G_Z49,5498,2024-02-24 10:06:00,tiệm in hi due z an thượng ngay sau cổng phụ khu d trường đại_học kinh_tế đi bộ là tới hẹn cả nhà iu nhá comingsooon ennedesign,6,71,0,50,1,19,0,1,0,Tuyển dụng,
5404,G_Z49,5499,2024-02-23 19:00:00,giáo_trình toán ứng_dụng giá mình gửi tài_liệu dành cho các bạn học môn này ở kỳ ii nhé chúc các bạn học tốt pdf giáo_trình toán ứng dụngpdf phiên_bản,0,18,0,11,0,7,0,0,0,Chia sẻ kiến thức,
5405,G_Z49,5500,2024-02-22 19:00:00,giáo_dục quốc_phòng học_phần tiệm in hi due z sắp ra_mắt chào mọi người mình là thành_viên mới của gia_đình hi due z thay_mặt hi due z mình gửi các bạn tài_liệu ôn thi quân_sự học_phần sắp kiểm_tra tiếp_theo là học_phần cũng có_thể gọi là cuối kỳ học_phần mình chính_thức nhận đơn online thông_qua zalo trong tiểu_sử nên có gì kết_bạn với mình nhé mọi tài_liệu in tại tiệm có logo hi due z đều được ưu_đãi giảm nha cả nhà yêu thích tài_liệu gì ib mình đặc_biệt là muốn in trước full tài_liệu quốc_phòng nps tiệm vẫn trong giai_đoạn hoàn_thiện chưa nhận đơn trực_tiếp nhé cả nhà n drivegooglecom tài_liệu quốc_phòng hi due z học_phần tiệm in hi due z google drive,5,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5406,G_Z49,5501,2024-02-21 19:00:00,giáo_trình kinh_tế vĩ_mô hi due z chào các bạn tân_sinh_viên hôm_nay mình xin phép gửi tài_liệu giáo_trình ktvm cho các bạn nào có nhu_cầu_môn này khó vậy nên mình chúc các bạn ôn_luyện thành_công và qua ải mỹ_mãn drivegooglecom giáo_trình vĩ_mô hi due z google drive,1,34,0,21,0,13,0,0,0,Chia sẻ kiến thức,
5407,G_Z49,5502,2024-02-21 16:55:00,nếu bài viết này được like tôi sẽ up tài_liệu quân_sự tổng_hợp lại qua nhiều năm ôn_luyện,14,484,0,83,0,398,3,0,0,Mua bán tài liệu,
5408,G_Z49,5503,2024-02-20 20:16:00,giáo_trình kinh_tế vi_mô hi due z chào các bạn tân_sinh_viên nay mình gửi giáo_trình vi_mô để các bạn tham_khảo chúc các bạn có một năm_học mới thật vui_vẻ nhé drivegooglecom giáo_trình vi_mô hi due z,4,38,1,23,0,14,0,0,0,Chia sẻ kiến thức,
5409,G_Z49,5504,2024-02-19 10:00:00,điểm lại nhảy tiếp cái gì khó để anh lo hi due z xin chào các bạn nha lại là mình mai hải_đăng đây như các bạn đã biết điểm thì cũng đã có và đã nhảy một phần nhưng mà bị ngưng_trệ từ tết tới giờ tuy_nhiên bắt_đầu_từ hôm_nay điểm sẽ nhảy tiếp và giờ điểm mới chuẩn_xác thì anh quyết_định lên bài hướng_dẫn tính điểm nhảy cụ_thể chi_tiết cho các em nhớ ủng_hộ anh bằng tym để anh có động_lực viết tiếp nhé,6,180,1,118,0,60,0,1,0,Chia sẻ kiến thức,
5410,G_Z49,5505,2024-02-19 08:54:00,đồng_chí lên đồ,3,98,39,46,13,0,0,0,0,Khác,
5411,G_Z49,5506,2024-02-18 17:36:00,hôm_nay mùng rồi chỉ còn ngày nữa là đến tết rồi háo_hức quá đi,1,43,23,15,3,2,0,0,0,Ngày lễ,
5412,G_Z49,5507,2024-02-18 10:22:00,chào_mừng thành_viên đến với triết_học_kỳ năm,12,144,52,45,44,2,0,1,0,Ngày lễ,
5413,G_Z49,5508,2024-02-15 17:03:00,ở đâu có việc_làm ở đây qua tết có việc_làm nha tiệm in hi due z coming soon chào các bạn với nhu_cầu photo in_ấn cấp_bách hiện_nay của sinh_viên kinh_tế thì tiệm được xây_dựng để đáp_ứng nhiều tiêu_chí chính như vị_trí thuận_lợi an_toàn giá_cả phải_chăng và đặc_biệt có nhiều tài_liệu xịn xò mà chỉ có ở tiệm in hi due z và chúng_mình đã đang cố_gắng để đáp_ứng gần hết nhu_cầu in_ấn photo của sinh_viên kinh_tế và để tiệm hoạt_động tốt thì mình cần tìm những người đồng_đội cùng chiến_tuyến_vị_trí nhân_viên in_ấn photocopy sl bạn mức lương chính_thức chưa tính thưởng hằng tháng vị_trí kế_toán sl bạn mức lương sẽ trao_đổi khi phỏng_vấn vị_trí nhân_viên in_ấn photocopy cộng_tác_viên sl bạn mức lương chính_thức_thời_gian dự_kiến bắt_đầu hoạt_động tầm tuần sau khi sinh_viên đi học thời_gian kiểm_tra phỏng_vấn và training tuần đầu_tiên đi học thời_gian kết_thúc tùy vào lượng đăng_ký nhiều sẽ kết_thúc sớm đối_với vị_trí nhân_viên in_ấn photocopy quyền_lợi vị_trí làm_việc gần trường ngay cổng sau trường vừa làm vừa tiện lên trường hàng tháng sẽ có thưởng nhân_viên xuất_sắc nhất leader xuất_sắc nhất được làm_việc trực_tiếp với anh và làm trong môi_trường gen z trẻ_trung năng_động đề_cao tính sáng_tạo các ca được sắp_xếp phù_hợp với thời khóa biểu sinh_viên kinh_tế dễ_dàng sắp lịch học và đi làm đối_với những bạn công_tác viên được tự_do đăng_kí ca tối không có lượng ca tối_thiểu có lộ_trình thăng_tiến_công_việc đầy_đủ không cần có kinh_nghiệm trong in_ấn sẽ được training từ đầu yêu_cầu nắm được kỹ_năng tin_học cơ_bản word quan_trọng power point excel yêu thích tin_học độ tuổi trên không có yêu_cầu về trường_học biết lắng_nghe ham học_hỏi ý_thức tự_giác cao có tinh_thần cầu tiến và năng_nổ trong công_việc và tôn_trọng deadline có khả_năng giao_tiếp_quản_trị quản_lý đội nhóm teamwork dành cho những bạn mong_muốn tiến xa hơn vị_trí nhân_viên in_ấn làm_việc lâu_dài tháng đối_với nhân_viên in_ấn photocopy cộng_tác_viên ít bận việc từ gia đoạn tối trở_đi phù_hợp với những bạn bận ngày rảnh đêm có lịch thì sẽ đăng_kí không có lịch thì không cần đi link đăng_kí ở đây đối_với vị_trí kế_toán quyền_lợi vị_trí làm_việc gần trường ngay cổng sau trường vừa làm vừa tiện lên trường hàng tháng sẽ có thưởng nhân_viên xuất_sắc nhất leader xuất_sắc nhất được làm_việc trực_tiếp với anh và làm trong môi_trường gen z trẻ_trung năng_động đề_cao tính sáng_tạo yêu_cầu_là sinh_viên đã và đang học tại khoa kế_toán kiểm_toán trường đại_học kinh_tế sử_dụng tốt các công_cụ kế_toán cần_thiết quản_lý tốt các con_số các dòng tiền doanh_thu thu_chi bill tiền ở từng ca làm có kinh_nghiệm là một lợi_thế biết lắng_nghe ham học_hỏi kĩ_lưỡng ý_thức tự_giác cao có tinh_thần cầu tiến và năng_nổ nhanh_nhẹn trong công_việc và tôn_trọng deadline link đăng_kí ở đây welcome cả nhà iu đến với team tiệm in hi due z,42,131,4,90,0,27,1,9,0,Tuyển dụng,
5415,G_Z49,5510,2024-02-13 09:41:00,không ai khác tôi học kế_toán dưới sự hướng_dẫn của các cô hàng_xóm sau khi ra trường,0,38,25,1,12,0,0,0,0,Khác,
5416,G_Z49,5511,2024-02-12 19:00:00,kiếp nạn sắp ra_mắt,5,138,38,36,62,2,0,0,0,Khác,
5417,G_Z49,5512,2024-02-12 09:04:00,sau ngày tết tôi nhận ra một điều người không chơi bài là người chắc_chắn thắng vì người chơi bài ván nghìn thua nghìn là có thật cụ_thể là người đăng bài này,0,37,23,7,7,0,0,0,0,Chia sẻ trải nghiệm,
5418,G_Z49,5513,2024-02-11 09:30:00,ngon thật không đùa,0,40,23,16,0,0,1,0,0,Khác,
5419,G_Z49,5514,2024-02-10 21:01:00,quá đã,0,0,0,0,0,0,0,0,0,Khác,
5420,G_Z49,5515,2024-01-30 13:02:00,điểm đã bắt_đầu nhảy,48,129,2,75,42,1,0,9,0,Chia sẻ kiến thức,
5421,G_Z49,5516,2024-01-26 19:30:00,mỗi người góp một_ít thì tất_cả đều hưởng lợi xin chào cả nhà đã dần soạn xong đồ về nhà hết cả chưa với mong_muốn phát_triển một cộng_đồng_học_tập tài_liệu vững_mạnh due thì nếu mỗi người chúng_ta góp sức một_ít thì tất_cả chúng_ta đều hưởng lợi vì kỳ sau anh cũng up lại cho mọi người kinh_tế vĩ_mô kinh_tế vi_mô toán ứng_dụng trong kinh_tế triết_học máclenin marketing căn_bản quản_trị học english elementary vì_vậy trong kỳ vừa_rồi các bạn có ghichụp đề học_kỳ khá quan_trọng_tài_liệu hay_ho xịn xò ở những môn nào dưới đây thì ib anh nhé tất_nhiên giữ kín hoàn_toàn nè,6,79,0,56,1,22,0,0,0,Chia sẻ kiến thức,
5422,G_Z49,5517,2024-01-25 10:00:00,xinh ngoan yêu của anh đâu ôi,22,86,53,30,2,0,1,0,0,Khác,
5423,G_Z49,5518,2024-01-24 15:51:00,ra sân bóng_đá nhận một mớ voucher luôn nhé các bạn ai fan đồ ăn nhanh hàn quốc spicy box thì không_thể bỏ_qua,25,54,13,29,1,0,1,10,0,Chia sẻ trải nghiệm,
5424,G_Z49,5519,2024-01-22 11:16:00,các bạn đang thi nên bình_tĩnh nhé,3,83,40,24,18,1,0,0,0,Vấn đề trường,Khác
5425,G_Z49,5520,2024-01-20 10:00:00,tạch tạch tạch buồn buồn_buồn,9,147,64,25,58,0,0,0,0,Khác,
5426,G_Z49,5521,2024-01-19 17:45:00,ai làm mất cục cưng thế này,16,141,78,47,1,15,0,0,0,Hỏi-đáp,Khác
5427,G_Z49,5522,2024-01-18 10:00:00,cả nhà yêu đi thi có cơ_hội thì ghi hay chụp đề lại nha mấy bữa nữa anh xin kỳ sau_cùng nhau có đề xịn mà tham_khảo,5,70,24,36,0,9,1,0,0,Vấn đề trường,Khác
5428,G_Z49,5523,2024-01-17 16:45:00,có_thể là tại_sao,3,85,34,21,28,1,1,0,0,Khác,
5429,G_Z49,5524,2024-01-16 19:14:00,thôi được rồi dừng lại đi,71,196,30,41,123,1,0,0,1,Khác,
5430,G_Z49,5525,2024-01-15 19:35:00,ngày đầu_tiên được biết mùi kiểm_tra học_kỳ là cảm_giác như thế_nào vậy các bạn kiểm_tra ổn không,32,85,10,18,53,3,0,1,0,Hỏi-đáp,Khác
5431,G_Z49,5526,2024-01-14 21:00:00,trải qua một kỳ với tư_cách là một mentor hôm_nay mình rất vui khi được đi ôn bài cùng các bạn vì_vậy nên mình chúc các bạn sớm đạt được mục_tiêu mình đã đề ra với môn vĩ_mô này trong cuộc_chiến khốc_liệt ngày tới bless you,12,62,0,39,0,23,0,0,0,Vấn đề trường,Khác
5432,G_Z49,5527,2024-01-14 19:28:00,chúc các sĩ tử mai_thi môn đầu_tiên vượt qua tốt_đẹp điểm_cao,8,366,0,139,1,222,4,0,0,Vấn đề trường,Khác
5433,G_Z49,5528,2024-01-14 12:22:00,một_số lưu_ý quan_trọng trước thềm học_kỳ ngày_mai các bạn nhé đường đi thi chông_gai vất_vả hãy bước vào phòng bằng định_vị của riêng ta lần đầu thi offline nên chắc sẽ có ít_nhiều bỡ_ngỡ nên để lần thi này diễn ra thật suôn_sẻ thì mình có chút lưu_ý nhỏ đến các bạn để tránh rắc_rối không đáng tiếc xảy ra nhé nhớ xem từng hình_ảnh nha cuối_cùng là anh tuấn hải education leader hi due z vai_trò này là gì sắp tới sẽ biết chúc mọi người sẽ vượt vũ môn thành_công nhé mọi sự_cố_gắng đều sẽ được đền_đáp tự nhắc_nhở rằng nỗ_lực không bao_giờ là thừa_thãi,0,30,0,14,0,16,0,0,0,Chia sẻ kiến thức,
5434,G_Z49,5529,2024-01-13 19:01:00,một_chút nữa thôi được không,0,58,7,21,30,0,0,0,0,Khác,
5435,G_Z49,5530,2024-01-13 16:15:00,mệt_mỏi quá mọi người ơi,1,95,10,25,58,2,0,0,0,Khác,
5436,G_Z49,5531,2024-01-13 11:52:00,chớp_mắt một cái mở_mắt lại ngày_mai thi,3,111,3,35,73,0,0,0,0,Khác,
